review_id,customer_id,product_id,rating,review_text,review_date
4231,2736,845,4,"Great product, highly recommend! Fast delivery too.",2024-04-08
4232,1764,24,2,Not what I expected—too small. Returning it.,2024-01-06
4233,6357,1126,4,"Great product, highly recommend! Fast delivery too.",2024-05-14
4234,4074,352,4,Average quality for the price. Does the job.,2025-06-11
4235,6988,1040,5,"Poor packaging, but item is fine. 3 stars.",2025-01-05
4236,5529,1317,4,Super comfortable and stylish.,2025-07-23
4237,1013,989,5,Works as advertised. Satisfied customer.,2023-11-05
4238,3575,1398,5,Super comfortable and stylish.,2023-09-29
4239,5542,564,1,Works as advertised. Satisfied customer.,2022-04-18
4240,1492,622,5,"Poor packaging, but item is fine. 3 stars.",2025-07-19
4241,7730,1219,1,"Poor packaging, but item is fine. 3 stars.",2023-05-13
4242,5183,15,5,Not what I expected—too small. Returning it.,2025-05-03
4243,2524,695,3,Love this! Perfect for everyday use.,2022-02-24
4244,1081,1243,2,"Poor packaging, but item is fine. 3 stars.",2024-08-19
4245,3847,503,1,"Great product, highly recommend! Fast delivery too.",2023-01-13
4246,1961,1087,5,"Poor packaging, but item is fine. 3 stars.",2025-08-24
4247,3264,510,5,Overpriced and underdelivers. Avoid.,2022-01-11
4248,5665,158,3,"Great product, highly recommend! Fast delivery too.",2025-04-20
4249,7982,1277,1,"Great product, highly recommend! Fast delivery too.",2024-12-04
4250,2834,56,3,Excellent value! Will buy again.,2023-12-27
4251,1698,940,5,Super comfortable and stylish.,2022-09-13
4252,4568,740,2,"Great product, highly recommend! Fast delivery too.",2024-10-19
4253,6885,87,4,"Poor packaging, but item is fine. 3 stars.",2023-12-03
4254,6078,52,2,Excellent value! Will buy again.,2024-05-17
4255,2381,769,1,Love this! Perfect for everyday use.,2022-09-09
4256,459,885,5,"Great product, highly recommend! Fast delivery too.",2022-01-30
4257,1791,620,3,Average quality for the price. Does the job.,2023-09-17
4258,7498,584,5,Average quality for the price. Does the job.,2022-05-10
4259,4806,1302,4,Excellent value! Will buy again.,2024-09-30
4260,2646,1312,3,Excellent value! Will buy again.,2025-02-02
4261,6581,778,1,Broke after one use. Disappointed.,2023-04-17
4262,3783,310,3,Overpriced and underdelivers. Avoid.,2025-08-02
4263,1938,94,1,Works as advertised. Satisfied customer.,2022-09-15
4264,7122,489,1,Not what I expected—too small. Returning it.,2025-04-06
4265,1861,363,1,Broke after one use. Disappointed.,2024-03-13
4266,3510,631,3,Excellent value! Will buy again.,2023-06-19
4267,6945,1487,5,Love this! Perfect for everyday use.,2022-02-12
4268,3372,1441,3,Love this! Perfect for everyday use.,2022-01-19
4269,7736,698,3,"Great product, highly recommend! Fast delivery too.",2024-06-20
4270,1100,621,5,"Great product, highly recommend! Fast delivery too.",2025-03-29
4271,4139,992,5,Love this! Perfect for everyday use.,2024-01-27
4272,7064,51,4,Super comfortable and stylish.,2025-05-30
4273,3168,1157,2,Overpriced and underdelivers. Avoid.,2022-06-09
4274,6401,1081,4,"Great product, highly recommend! Fast delivery too.",2025-05-23
4275,5487,1093,3,Overpriced and underdelivers. Avoid.,2022-02-11
4276,2035,1459,2,Overpriced and underdelivers. Avoid.,2024-11-14
4277,2253,955,1,Love this! Perfect for everyday use.,2024-01-08
4278,7785,942,3,"Great product, highly recommend! Fast delivery too.",2023-03-06
4279,6391,1365,3,Average quality for the price. Does the job.,2025-01-26
4280,2059,611,3,Overpriced and underdelivers. Avoid.,2023-11-23
4281,1441,1347,3,Average quality for the price. Does the job.,2024-05-05
4282,5317,1212,2,Not what I expected—too small. Returning it.,2023-01-07
4283,7226,1458,4,"Great product, highly recommend! Fast delivery too.",2022-12-11
4284,2136,160,1,Excellent value! Will buy again.,2024-07-03
4285,167,8,1,Average quality for the price. Does the job.,2022-12-25
4286,2401,1279,5,Super comfortable and stylish.,2023-11-16
4287,2535,923,2,Works as advertised. Satisfied customer.,2023-03-21
4288,4155,858,1,"Great product, highly recommend! Fast delivery too.",2023-12-16
4289,1386,1344,4,Super comfortable and stylish.,2025-01-01
4290,636,650,1,"Poor packaging, but item is fine. 3 stars.",2022-07-17
4291,4077,1359,4,Excellent value! Will buy again.,2022-08-03
4292,2031,440,2,Not what I expected—too small. Returning it.,2023-07-16
4293,5797,398,3,Excellent value! Will buy again.,2022-12-08
4294,1938,157,5,Average quality for the price. Does the job.,2025-05-26
4295,4462,643,3,Broke after one use. Disappointed.,2024-07-08
4296,4291,1444,5,Love this! Perfect for everyday use.,2023-06-01
4297,5423,983,3,Works as advertised. Satisfied customer.,2024-01-28
4298,7310,838,1,Broke after one use. Disappointed.,2022-04-16
4299,1487,949,4,Super comfortable and stylish.,2023-03-16
4300,5483,1218,3,Super comfortable and stylish.,2022-07-16
4301,6893,1143,5,"Poor packaging, but item is fine. 3 stars.",2025-04-22
4302,2066,1007,3,Works as advertised. Satisfied customer.,2022-04-21
4303,6762,112,3,Works as advertised. Satisfied customer.,2024-08-18
4304,5704,76,2,Average quality for the price. Does the job.,2025-07-08
4305,1883,994,5,Broke after one use. Disappointed.,2025-05-27
4306,1638,1033,4,"Poor packaging, but item is fine. 3 stars.",2024-11-08
4307,2098,465,1,Works as advertised. Satisfied customer.,2023-07-15
4308,761,354,5,Broke after one use. Disappointed.,2023-08-14
4309,6101,794,1,Love this! Perfect for everyday use.,2022-10-03
4310,6879,335,2,Love this! Perfect for everyday use.,2023-07-08
4311,1393,527,3,Works as advertised. Satisfied customer.,2023-12-14
4312,7952,839,5,Works as advertised. Satisfied customer.,2024-08-26
4313,3092,538,5,Broke after one use. Disappointed.,2022-06-28
4314,6304,175,3,Works as advertised. Satisfied customer.,2025-03-18
4315,7225,1249,2,Super comfortable and stylish.,2025-01-08
4316,1271,1487,1,Super comfortable and stylish.,2023-09-22
4317,6224,990,3,Super comfortable and stylish.,2024-12-13
4318,3713,1114,1,Average quality for the price. Does the job.,2022-10-11
4319,1995,756,3,Broke after one use. Disappointed.,2022-05-22
4320,584,559,5,Love this! Perfect for everyday use.,2024-05-30
4321,1454,1150,2,Excellent value! Will buy again.,2025-11-01
4322,1307,813,4,Broke after one use. Disappointed.,2024-02-22
4323,2628,718,4,"Great product, highly recommend! Fast delivery too.",2023-09-30
4324,7009,1497,3,Works as advertised. Satisfied customer.,2024-08-06
4325,6702,1000,4,Overpriced and underdelivers. Avoid.,2023-04-01
4326,1549,1464,5,Super comfortable and stylish.,2022-02-26
4327,4671,300,1,Love this! Perfect for everyday use.,2024-09-06
4328,3564,1179,2,Average quality for the price. Does the job.,2025-10-31
4329,1511,414,2,"Poor packaging, but item is fine. 3 stars.",2023-10-10
4330,328,220,3,Super comfortable and stylish.,2023-08-10
4331,4093,1415,4,"Great product, highly recommend! Fast delivery too.",2025-11-24
4332,1475,164,4,Works as advertised. Satisfied customer.,2022-03-24
4333,6306,651,3,Broke after one use. Disappointed.,2023-03-24
4334,3358,89,1,Works as advertised. Satisfied customer.,2022-01-08
4335,232,974,3,Not what I expected—too small. Returning it.,2024-11-22
4336,6789,1244,1,Broke after one use. Disappointed.,2022-11-18
4337,1801,1367,1,Average quality for the price. Does the job.,2023-09-09
4338,3475,1073,5,Broke after one use. Disappointed.,2025-04-08
4339,7793,510,3,Super comfortable and stylish.,2023-02-27
4340,6862,60,4,Broke after one use. Disappointed.,2022-12-28
4341,7394,962,1,Love this! Perfect for everyday use.,2025-03-01
4342,7653,24,2,Excellent value! Will buy again.,2022-03-22
4343,7529,724,3,"Poor packaging, but item is fine. 3 stars.",2025-02-08
4344,7873,344,1,Not what I expected—too small. Returning it.,2024-06-12
4345,5018,1242,4,Not what I expected—too small. Returning it.,2024-02-13
4346,1378,563,2,"Great product, highly recommend! Fast delivery too.",2022-04-20
4347,5706,1403,5,Not what I expected—too small. Returning it.,2022-12-29
4348,3169,1173,2,"Great product, highly recommend! Fast delivery too.",2024-07-30
4349,4626,961,4,"Great product, highly recommend! Fast delivery too.",2024-03-29
4350,3502,930,5,Excellent value! Will buy again.,2022-05-06
4351,1837,302,1,Broke after one use. Disappointed.,2025-09-08
4352,5464,104,2,Not what I expected—too small. Returning it.,2022-06-10
4353,1834,1172,5,Overpriced and underdelivers. Avoid.,2024-04-04
4354,6460,769,2,Excellent value! Will buy again.,2024-09-14
4355,7407,945,1,"Great product, highly recommend! Fast delivery too.",2024-12-17
4356,2902,1384,5,Super comfortable and stylish.,2022-01-05
4357,3208,831,1,Excellent value! Will buy again.,2023-02-03
4358,5707,1006,4,Average quality for the price. Does the job.,2022-10-01
4359,1930,1261,3,"Great product, highly recommend! Fast delivery too.",2022-09-20
4360,541,916,4,Overpriced and underdelivers. Avoid.,2022-03-22
4361,7276,1472,1,Overpriced and underdelivers. Avoid.,2023-07-10
4362,4261,1431,5,Works as advertised. Satisfied customer.,2023-11-09
4363,2572,92,3,Excellent value! Will buy again.,2025-06-17
4364,2887,688,5,Overpriced and underdelivers. Avoid.,2024-01-15
4365,5015,57,2,Excellent value! Will buy again.,2022-08-07
4366,229,368,1,"Great product, highly recommend! Fast delivery too.",2022-09-13
4367,593,643,5,Super comfortable and stylish.,2023-06-23
4368,1722,1014,5,Overpriced and underdelivers. Avoid.,2025-09-27
4369,667,788,4,"Great product, highly recommend! Fast delivery too.",2022-09-30
4370,712,598,5,Broke after one use. Disappointed.,2024-10-07
4371,6741,1077,3,Love this! Perfect for everyday use.,2022-09-10
4372,4442,979,4,Not what I expected—too small. Returning it.,2023-07-12
4373,5630,797,3,Average quality for the price. Does the job.,2025-07-18
4374,1896,72,5,Broke after one use. Disappointed.,2023-04-08
4375,3940,402,1,Super comfortable and stylish.,2024-12-10
4376,7859,772,2,Love this! Perfect for everyday use.,2022-10-10
4377,6067,1346,5,Excellent value! Will buy again.,2024-09-09
4378,3155,873,5,Super comfortable and stylish.,2023-08-23
4379,4485,647,4,Not what I expected—too small. Returning it.,2024-02-11
4380,7847,178,1,"Great product, highly recommend! Fast delivery too.",2022-02-15
4381,2911,199,2,Average quality for the price. Does the job.,2024-12-06
4382,7258,217,3,Works as advertised. Satisfied customer.,2024-07-12
4383,930,1186,2,Not what I expected—too small. Returning it.,2025-04-13
4384,2609,261,3,Works as advertised. Satisfied customer.,2024-10-14
4385,6914,487,5,Not what I expected—too small. Returning it.,2023-03-15
4386,1316,1,4,Works as advertised. Satisfied customer.,2025-04-13
4387,3308,270,1,Overpriced and underdelivers. Avoid.,2022-03-28
4388,3776,1292,5,Super comfortable and stylish.,2024-12-21
4389,1389,1424,4,"Great product, highly recommend! Fast delivery too.",2024-03-24
4390,148,11,1,"Poor packaging, but item is fine. 3 stars.",2022-10-13
4391,4913,378,1,Works as advertised. Satisfied customer.,2022-03-01
4392,1168,910,2,Overpriced and underdelivers. Avoid.,2022-02-08
4393,5735,939,3,Not what I expected—too small. Returning it.,2023-08-12
4394,2492,342,2,Average quality for the price. Does the job.,2024-09-15
4395,2760,1175,4,Excellent value! Will buy again.,2022-08-13
4396,5922,317,2,Excellent value! Will buy again.,2024-09-03
4397,1581,1405,4,Not what I expected—too small. Returning it.,2024-12-31
4398,3222,512,4,"Poor packaging, but item is fine. 3 stars.",2025-02-09
4399,6990,67,1,Works as advertised. Satisfied customer.,2022-09-23
4400,768,58,2,Broke after one use. Disappointed.,2022-04-12
4401,7455,443,5,Broke after one use. Disappointed.,2025-02-17
4402,6258,1312,4,"Great product, highly recommend! Fast delivery too.",2023-04-03
4403,7427,1492,1,Works as advertised. Satisfied customer.,2023-06-20
4404,5021,223,3,Super comfortable and stylish.,2022-01-14
4405,2066,921,4,Excellent value! Will buy again.,2022-07-20
4406,2844,348,5,Works as advertised. Satisfied customer.,2024-10-13
4407,4877,1175,4,Love this! Perfect for everyday use.,2024-01-29
4408,1551,576,1,Works as advertised. Satisfied customer.,2023-09-17
4409,3390,1180,1,Works as advertised. Satisfied customer.,2022-01-10
4410,8000,1323,2,Excellent value! Will buy again.,2023-05-16
4411,993,1451,3,"Poor packaging, but item is fine. 3 stars.",2023-12-17
4412,7435,1397,2,Works as advertised. Satisfied customer.,2024-10-26
4413,964,638,5,Excellent value! Will buy again.,2024-01-23
4414,5610,788,2,Average quality for the price. Does the job.,2023-10-23
4415,4020,1483,2,Love this! Perfect for everyday use.,2023-04-01
4416,2408,1092,2,Super comfortable and stylish.,2022-04-04
4417,5413,1045,2,Broke after one use. Disappointed.,2022-09-14
4418,3534,406,4,"Poor packaging, but item is fine. 3 stars.",2023-09-26
4419,1748,410,2,Love this! Perfect for everyday use.,2024-02-23
4420,209,538,2,Super comfortable and stylish.,2022-07-06
4421,710,44,4,"Poor packaging, but item is fine. 3 stars.",2022-06-20
4422,6434,1019,3,"Great product, highly recommend! Fast delivery too.",2022-09-29
4423,1183,3,4,Love this! Perfect for everyday use.,2022-08-28
4424,3938,1242,2,"Poor packaging, but item is fine. 3 stars.",2025-12-04
4425,332,566,4,Super comfortable and stylish.,2025-11-07
4426,4105,295,3,"Poor packaging, but item is fine. 3 stars.",2024-01-13
4427,596,1088,2,Broke after one use. Disappointed.,2022-08-29
4428,5245,639,3,Excellent value! Will buy again.,2023-08-17
4429,6022,1088,1,Works as advertised. Satisfied customer.,2024-11-03
4430,1092,1401,5,Super comfortable and stylish.,2025-06-14
4431,6805,692,3,Overpriced and underdelivers. Avoid.,2022-02-23
4432,3164,582,4,Excellent value! Will buy again.,2024-09-04
4433,2757,661,4,"Great product, highly recommend! Fast delivery too.",2023-09-26
4434,494,169,5,Average quality for the price. Does the job.,2022-02-14
4435,1077,615,3,Broke after one use. Disappointed.,2024-11-12
4436,7347,119,1,Average quality for the price. Does the job.,2024-08-02
4437,3303,53,3,"Great product, highly recommend! Fast delivery too.",2022-09-16
4438,4992,779,5,Broke after one use. Disappointed.,2023-01-19
4439,3637,496,1,"Great product, highly recommend! Fast delivery too.",2025-01-09
4440,111,906,4,Broke after one use. Disappointed.,2024-04-29
4441,6870,1042,5,Super comfortable and stylish.,2024-12-15
4442,2783,84,4,Overpriced and underdelivers. Avoid.,2022-03-15
4443,4463,160,4,Works as advertised. Satisfied customer.,2025-01-04
4444,2519,127,5,Love this! Perfect for everyday use.,2023-05-29
4445,6670,1109,2,Excellent value! Will buy again.,2024-06-02
4446,4161,1234,3,"Great product, highly recommend! Fast delivery too.",2022-07-08
4447,452,960,5,Love this! Perfect for everyday use.,2025-04-06
4448,3523,1296,2,"Poor packaging, but item is fine. 3 stars.",2024-09-10
4449,3773,1215,4,"Great product, highly recommend! Fast delivery too.",2023-04-03
4450,2677,331,3,Overpriced and underdelivers. Avoid.,2024-05-01
4451,5962,408,1,Not what I expected—too small. Returning it.,2024-09-13
4452,4154,1276,5,Overpriced and underdelivers. Avoid.,2022-01-03
4453,7385,417,1,Excellent value! Will buy again.,2022-04-09
4454,4220,734,3,"Poor packaging, but item is fine. 3 stars.",2025-11-09
4455,261,1001,5,Excellent value! Will buy again.,2023-06-13
4456,334,1039,1,"Poor packaging, but item is fine. 3 stars.",2022-01-19
4457,2257,759,1,Love this! Perfect for everyday use.,2025-07-07
4458,5093,548,1,Average quality for the price. Does the job.,2025-08-06
4459,4318,493,1,Not what I expected—too small. Returning it.,2023-12-08
4460,5948,1186,4,Overpriced and underdelivers. Avoid.,2022-12-05
4461,7581,1134,2,Love this! Perfect for everyday use.,2024-10-01
4462,5442,1256,1,"Poor packaging, but item is fine. 3 stars.",2022-02-08
4463,115,965,2,Not what I expected—too small. Returning it.,2024-07-24
4464,5472,482,1,"Poor packaging, but item is fine. 3 stars.",2025-09-10
4465,2142,574,4,"Poor packaging, but item is fine. 3 stars.",2022-01-26
4466,6623,1189,4,"Poor packaging, but item is fine. 3 stars.",2024-07-09
4467,3505,93,3,Average quality for the price. Does the job.,2023-07-30
4468,169,897,1,Average quality for the price. Does the job.,2025-11-01
