payment_id,order_id,payment_method,amount,payment_status,payment_date
6576,6576,PayPal,494.73,Failed,2022-07-05
6577,6577,card,881.75,Pending,2024-05-15
6578,6578,PayPal,546.64,Pending,2023-06-08
6579,6579,PayPal,932.43,Completed,2023-10-22
6580,6580,PayPal,2793.84,Completed,2023-09-09
6581,6581,PayPal,5630.51,Pending,2023-10-10
6582,6582,PayPal,629.18,Pending,2025-06-22
6583,6583,card,93.81,Completed,2023-09-14
6584,6584,card,4018.52,Failed,2025-06-18
6585,6585,card,3492.66,Failed,2024-02-28
6586,6586,PayPal,304.97,Failed,2025-03-16
6587,6587,card,456.73,Pending,2023-03-21
6588,6588,card,415.47,Completed,2023-11-03
6589,6589,PayPal,3510.76,Failed,2023-05-26
6590,6590,gift card,4981.15,Failed,2022-06-09
6591,6591,card,2475.09,Failed,2025-06-02
6592,6592,PayPal,759.31,Failed,2024-11-16
6593,6593,PayPal,1218.24,Completed,2025-09-12
6594,6594,card,23.21,Completed,2025-05-27
6595,6595,gift card,1943.63,Pending,2022-08-30
6596,6596,card,196.48,Pending,2025-06-15
6597,6597,gift card,431.94,Pending,2025-09-18
6598,6598,gift card,440.06,Completed,2023-07-11
6599,6599,PayPal,1894.16,Pending,2024-05-17
6600,6600,gift card,40.3,Pending,2022-04-18
6601,6601,PayPal,2911.28,Failed,2024-10-28
6602,6602,PayPal,372.35,Completed,2023-10-23
6603,6603,PayPal,173.83,Failed,2023-03-23
6604,6604,PayPal,33.45,Failed,2023-02-04
6605,6605,card,1085.93,Failed,2022-09-04
6606,6606,PayPal,539.52,Pending,2025-02-07
6607,6607,card,2825.71,Failed,2025-07-01
6608,6608,gift card,408.6,Pending,2023-03-03
6609,6609,PayPal,727.78,Failed,2022-01-29
6610,6610,card,53.48,Pending,2024-06-06
6611,6611,gift card,650.1,Pending,2025-03-18
6612,6612,gift card,2324.24,Completed,2022-12-26
6613,6613,card,2402.1,Pending,2023-04-23
6614,6614,gift card,425.64,Completed,2024-04-06
6615,6615,gift card,165.45,Pending,2023-01-24
6616,6616,PayPal,65.28,Completed,2025-02-04
6617,6617,gift card,1570.26,Failed,2022-09-07
6618,6618,gift card,1921.19,Completed,2023-03-15
6619,6619,gift card,411.35,Completed,2023-02-21
6620,6620,PayPal,160.86,Pending,2022-07-01
6621,6621,PayPal,8289.39,Failed,2025-08-30
6622,6622,card,4416.52,Completed,2022-04-22
6623,6623,gift card,2156.85,Completed,2023-02-03
6624,6624,card,3567.28,Failed,2022-09-09
6625,6625,PayPal,635.71,Completed,2024-01-28
6626,6626,PayPal,1288.72,Pending,2024-02-03
6627,6627,PayPal,2464.99,Failed,2024-11-20
6628,6628,gift card,317.13,Completed,2022-02-25
6629,6629,gift card,211.85,Failed,2022-10-07
6630,6630,PayPal,1855.06,Completed,2023-12-29
6631,6631,card,541.5,Completed,2023-07-22
6632,6632,gift card,2482.76,Failed,2022-01-27
6633,6633,gift card,2405.7,Completed,2024-04-26
6634,6634,gift card,451.07,Failed,2023-03-19
6635,6635,gift card,952.2,Completed,2023-02-01
6636,6636,gift card,40.09,Completed,2024-07-10
6637,6637,card,827.92,Failed,2022-10-26
6638,6638,gift card,107.79,Failed,2025-11-26
6639,6639,PayPal,727.47,Pending,2023-10-11
6640,6640,gift card,2393.29,Failed,2022-10-08
6641,6641,gift card,43.13,Completed,2022-10-12
6642,6642,PayPal,496.18,Pending,2024-05-23
6643,6643,PayPal,1238.27,Pending,2022-11-24
6644,6644,card,4730.52,Completed,2023-09-27
6645,6645,PayPal,3256.13,Pending,2022-01-29
6646,6646,PayPal,500.27,Failed,2025-03-07
6647,6647,PayPal,754.78,Pending,2024-07-31
6648,6648,card,1590.07,Failed,2025-02-23
6649,6649,gift card,2797.0,Failed,2025-01-07
6650,6650,card,1852.35,Pending,2024-01-14
6651,6651,gift card,2966.99,Completed,2023-10-21
6652,6652,card,1476.24,Completed,2022-09-05
6653,6653,PayPal,207.65,Completed,2022-03-09
6654,6654,PayPal,228.24,Completed,2025-02-27
6655,6655,PayPal,768.12,Completed,2022-07-23
6656,6656,PayPal,4902.34,Failed,2024-09-27
6657,6657,PayPal,179.96,Pending,2024-01-15
6658,6658,gift card,1015.53,Pending,2024-04-14
6659,6659,PayPal,2118.97,Pending,2023-03-21
6660,6660,card,882.94,Completed,2025-06-08
6661,6661,card,890.08,Completed,2024-02-09
6662,6662,card,63.02,Failed,2022-10-09
6663,6663,PayPal,637.8,Failed,2025-05-22
6664,6664,card,21.88,Pending,2025-12-02
6665,6665,gift card,2737.94,Completed,2024-07-02
6666,6666,card,1687.93,Pending,2022-05-29
6667,6667,card,925.1,Failed,2024-11-09
6668,6668,card,138.12,Failed,2025-08-27
6669,6669,card,40.73,Pending,2022-11-16
6670,6670,card,317.52,Completed,2023-01-29
6671,6671,gift card,495.83,Completed,2024-10-17
6672,6672,card,189.77,Failed,2024-02-22
6673,6673,PayPal,559.57,Pending,2022-07-03
6674,6674,gift card,708.51,Pending,2024-04-22
6675,6675,gift card,77.24,Failed,2022-02-10
6676,6676,PayPal,1336.03,Pending,2024-06-21
6677,6677,card,3727.88,Completed,2025-10-23
6678,6678,card,733.85,Completed,2022-10-22
6679,6679,card,2688.78,Completed,2024-03-10
6680,6680,PayPal,35.51,Completed,2022-12-31
6681,6681,PayPal,658.44,Completed,2022-03-31
6682,6682,card,381.02,Pending,2023-10-21
6683,6683,PayPal,398.49,Failed,2025-10-13
6684,6684,card,469.88,Completed,2023-05-17
6685,6685,PayPal,1756.95,Pending,2024-02-01
6686,6686,gift card,926.67,Failed,2024-09-01
6687,6687,card,3024.18,Completed,2023-01-25
6688,6688,card,386.67,Pending,2022-09-21
6689,6689,card,1265.25,Pending,2023-06-15
6690,6690,PayPal,2560.42,Failed,2022-06-30
6691,6691,card,300.51,Pending,2022-06-27
6692,6692,PayPal,1878.33,Completed,2023-05-03
6693,6693,PayPal,612.7,Failed,2024-01-30
6694,6694,gift card,543.55,Failed,2022-08-02
6695,6695,PayPal,883.72,Pending,2022-01-06
6696,6696,gift card,192.59,Completed,2023-12-19
6697,6697,gift card,656.8,Pending,2022-12-20
6698,6698,card,1147.35,Pending,2022-12-15
6699,6699,card,46.26,Pending,2024-12-13
6700,6700,PayPal,263.12,Failed,2024-08-20
6701,6701,card,370.47,Pending,2025-04-13
6702,6702,gift card,2064.23,Pending,2023-05-18
6703,6703,card,4438.71,Pending,2024-02-06
6704,6704,card,3253.18,Pending,2022-08-19
6705,6705,PayPal,255.23,Pending,2025-06-06
6706,6706,PayPal,931.82,Completed,2023-06-13
6707,6707,card,177.79,Failed,2023-05-23
6708,6708,gift card,371.29,Completed,2023-12-20
6709,6709,PayPal,514.75,Completed,2022-12-13
6710,6710,PayPal,2432.57,Pending,2025-11-21
6711,6711,PayPal,662.08,Pending,2022-10-18
6712,6712,PayPal,526.51,Pending,2023-03-07
6713,6713,card,397.31,Completed,2025-05-23
6714,6714,gift card,676.32,Completed,2024-09-05
6715,6715,card,3174.4,Failed,2022-12-31
6716,6716,gift card,267.6,Completed,2023-09-17
6717,6717,PayPal,190.63,Pending,2023-09-04
6718,6718,card,672.61,Completed,2024-07-16
6719,6719,PayPal,538.97,Pending,2022-05-20
6720,6720,gift card,1015.37,Failed,2024-03-07
6721,6721,PayPal,1103.27,Completed,2022-05-31
6722,6722,PayPal,64.69,Completed,2023-12-25
6723,6723,PayPal,3693.64,Completed,2023-09-17
6724,6724,gift card,210.75,Completed,2024-05-31
6725,6725,gift card,1011.84,Pending,2024-08-27
6726,6726,gift card,3733.1,Failed,2024-04-21
6727,6727,gift card,275.41,Failed,2023-02-03
6728,6728,gift card,1048.18,Completed,2023-05-10
6729,6729,card,642.58,Failed,2025-11-04
6730,6730,PayPal,1045.33,Failed,2022-02-17
6731,6731,PayPal,4294.63,Pending,2024-12-29
6732,6732,PayPal,312.95,Completed,2023-06-09
6733,6733,PayPal,564.41,Pending,2025-09-15
6734,6734,PayPal,56.4,Failed,2024-10-12
6735,6735,gift card,1690.62,Failed,2022-07-12
6736,6736,gift card,716.44,Failed,2022-03-02
6737,6737,card,1318.54,Completed,2022-11-02
6738,6738,PayPal,3792.19,Failed,2025-08-08
6739,6739,card,821.64,Completed,2025-08-20
6740,6740,card,46.85,Completed,2024-11-18
6741,6741,card,94.82,Failed,2022-02-24
6742,6742,gift card,56.41,Failed,2025-04-24
6743,6743,card,25.86,Failed,2023-05-17
6744,6744,card,3007.23,Failed,2023-08-11
6745,6745,gift card,325.12,Pending,2024-08-19
6746,6746,PayPal,1501.83,Pending,2022-03-21
6747,6747,PayPal,1385.0,Failed,2024-08-09
6748,6748,PayPal,1189.66,Pending,2024-06-28
6749,6749,card,212.17,Failed,2024-03-12
6750,6750,gift card,948.72,Pending,2022-07-27
6751,6751,gift card,3020.18,Pending,2022-06-04
6752,6752,card,60.74,Pending,2025-08-17
6753,6753,gift card,2594.26,Completed,2023-03-16
6754,6754,gift card,653.57,Pending,2025-07-11
6755,6755,gift card,2292.89,Completed,2022-01-31
6756,6756,gift card,644.54,Failed,2025-03-14
6757,6757,gift card,312.36,Failed,2023-03-05
6758,6758,gift card,53.98,Completed,2024-03-09
6759,6759,PayPal,2287.83,Completed,2023-08-22
6760,6760,card,3586.5,Completed,2024-02-02
6761,6761,card,596.82,Completed,2023-08-09
6762,6762,card,674.16,Completed,2022-09-02
6763,6763,PayPal,169.8,Completed,2022-01-08
6764,6764,gift card,425.38,Pending,2025-01-17
6765,6765,PayPal,758.31,Pending,2023-11-20
6766,6766,card,2529.19,Completed,2022-06-01
6767,6767,gift card,233.84,Pending,2024-01-18
6768,6768,card,3887.55,Completed,2025-03-26
6769,6769,card,325.6,Completed,2025-05-19
6770,6770,gift card,2318.61,Completed,2023-03-30
6771,6771,card,119.97,Pending,2024-08-04
6772,6772,card,7446.86,Completed,2024-04-04
6773,6773,PayPal,5686.33,Failed,2024-05-09
6774,6774,gift card,45.2,Completed,2024-04-30
6775,6775,card,3154.66,Completed,2024-02-01
6776,6776,PayPal,10.97,Failed,2023-07-30
6777,6777,gift card,4313.78,Failed,2025-03-01
6778,6778,card,3728.98,Completed,2022-10-01
6779,6779,gift card,508.47,Completed,2022-08-05
6780,6780,card,318.51,Completed,2022-10-06
6781,6781,PayPal,443.73,Completed,2022-07-22
6782,6782,gift card,631.1,Completed,2023-02-17
6783,6783,PayPal,6196.16,Pending,2024-05-29
6784,6784,card,2990.39,Pending,2024-02-06
6785,6785,card,1061.25,Failed,2022-03-03
6786,6786,card,1391.74,Completed,2024-07-11
6787,6787,card,71.92,Failed,2022-04-09
6788,6788,card,55.5,Failed,2025-07-19
6789,6789,card,518.2,Completed,2022-04-19
6790,6790,gift card,764.83,Failed,2022-01-11
6791,6791,card,5859.14,Failed,2025-05-20
6792,6792,PayPal,1416.79,Pending,2023-01-23
6793,6793,PayPal,842.96,Pending,2023-03-28
6794,6794,PayPal,2401.44,Completed,2023-03-15
6795,6795,card,4322.42,Completed,2022-09-09
6796,6796,card,1433.02,Failed,2024-01-30
6797,6797,PayPal,3542.56,Pending,2023-04-23
6798,6798,gift card,148.92,Completed,2024-01-03
6799,6799,PayPal,796.55,Completed,2024-01-07
6800,6800,gift card,1580.38,Completed,2023-05-12
6801,6801,PayPal,3294.62,Failed,2024-12-09
6802,6802,gift card,268.84,Pending,2022-07-19
6803,6803,PayPal,5557.7,Failed,2022-08-26
6804,6804,card,70.59,Pending,2023-12-02
6805,6805,card,287.11,Completed,2025-06-06
6806,6806,card,377.59,Completed,2023-01-27
6807,6807,PayPal,3940.83,Completed,2023-04-18
6808,6808,gift card,72.11,Failed,2022-04-12
6809,6809,PayPal,100.64,Pending,2023-03-26
6810,6810,card,803.78,Completed,2023-08-31
6811,6811,card,229.44,Completed,2023-12-22
6812,6812,gift card,2724.68,Completed,2024-07-27
6813,6813,PayPal,208.54,Failed,2023-03-11
6814,6814,card,578.58,Failed,2024-10-04
6815,6815,card,83.03,Pending,2023-12-03
6816,6816,card,415.76,Completed,2022-12-11
6817,6817,card,995.45,Failed,2023-12-31
6818,6818,gift card,924.56,Failed,2022-07-30
6819,6819,gift card,568.64,Pending,2023-02-24
6820,6820,gift card,139.13,Failed,2022-10-26
6821,6821,card,428.73,Completed,2023-10-25
6822,6822,gift card,444.12,Completed,2025-11-22
6823,6823,gift card,379.02,Failed,2025-04-11
6824,6824,PayPal,86.89,Failed,2022-03-23
6825,6825,gift card,314.14,Failed,2023-02-27
6826,6826,PayPal,563.43,Pending,2023-02-08
6827,6827,gift card,530.34,Completed,2022-04-29
6828,6828,gift card,392.55,Pending,2025-05-03
6829,6829,PayPal,99.29,Pending,2022-07-14
6830,6830,gift card,38.9,Pending,2024-04-02
6831,6831,gift card,180.01,Completed,2024-02-02
6832,6832,PayPal,1048.36,Failed,2023-03-13
6833,6833,gift card,25.24,Failed,2022-01-04
6834,6834,PayPal,3785.4,Failed,2022-01-11
6835,6835,PayPal,130.39,Failed,2025-02-22
6836,6836,PayPal,53.65,Pending,2022-09-16
6837,6837,gift card,640.72,Failed,2024-01-02
6838,6838,card,746.38,Pending,2022-04-01
6839,6839,PayPal,203.34,Pending,2023-07-19
6840,6840,card,5498.01,Failed,2023-10-01
6841,6841,gift card,4607.57,Failed,2023-11-04
6842,6842,card,1023.07,Pending,2023-11-16
6843,6843,gift card,1344.56,Pending,2025-04-05
6844,6844,gift card,635.63,Failed,2024-02-22
6845,6845,PayPal,1227.34,Failed,2024-12-05
6846,6846,card,205.12,Pending,2025-09-03
6847,6847,card,604.13,Failed,2024-04-05
6848,6848,card,2962.1,Completed,2022-01-05
6849,6849,PayPal,580.77,Completed,2024-08-14
6850,6850,card,378.44,Pending,2025-08-30
6851,6851,PayPal,3299.27,Failed,2023-02-27
6852,6852,gift card,29.2,Failed,2025-01-19
6853,6853,gift card,325.87,Pending,2022-06-11
6854,6854,card,102.91,Completed,2023-07-19
6855,6855,card,236.18,Completed,2025-06-05
6856,6856,PayPal,146.01,Pending,2025-04-11
6857,6857,gift card,186.74,Pending,2025-08-06
6858,6858,gift card,159.19,Completed,2022-04-04
6859,6859,PayPal,6265.21,Completed,2023-01-08
6860,6860,PayPal,30.1,Pending,2022-12-22
6861,6861,card,727.65,Completed,2023-07-29
6862,6862,gift card,1283.53,Pending,2024-06-09
6863,6863,PayPal,828.27,Failed,2025-05-21
6864,6864,card,312.72,Failed,2023-05-03
6865,6865,gift card,2585.83,Completed,2024-09-04
6866,6866,gift card,1509.65,Pending,2023-08-06
6867,6867,card,176.55,Pending,2025-11-25
6868,6868,PayPal,622.87,Pending,2022-01-11
6869,6869,gift card,459.01,Failed,2024-04-08
6870,6870,PayPal,457.11,Pending,2025-02-24
6871,6871,PayPal,4672.24,Pending,2022-04-12
6872,6872,card,512.07,Failed,2022-02-12
6873,6873,PayPal,899.35,Pending,2023-11-12
6874,6874,card,6717.54,Pending,2024-10-07
6875,6875,card,535.74,Failed,2024-04-11
6876,6876,gift card,2947.99,Failed,2022-10-23
6877,6877,card,575.71,Completed,2024-06-16
6878,6878,gift card,1075.53,Failed,2024-04-04
6879,6879,card,1568.51,Failed,2022-07-26
6880,6880,PayPal,140.3,Failed,2023-09-29
6881,6881,gift card,241.09,Failed,2023-07-15
6882,6882,card,4810.01,Failed,2024-05-28
6883,6883,card,1405.64,Failed,2024-06-23
6884,6884,card,787.15,Pending,2023-03-30
6885,6885,PayPal,530.73,Pending,2025-08-01
6886,6886,PayPal,6691.86,Pending,2024-06-27
6887,6887,card,647.24,Failed,2022-08-02
6888,6888,gift card,2722.34,Pending,2025-11-18
6889,6889,card,512.82,Failed,2022-10-15
6890,6890,card,2876.75,Completed,2025-03-19
6891,6891,PayPal,2483.81,Completed,2022-08-25
6892,6892,gift card,951.87,Pending,2023-09-10
6893,6893,PayPal,63.37,Failed,2024-05-19
6894,6894,card,348.28,Completed,2023-01-11
6895,6895,PayPal,1721.64,Completed,2025-01-20
6896,6896,PayPal,49.2,Completed,2024-10-22
6897,6897,PayPal,1919.3,Failed,2025-04-25
6898,6898,card,2321.5,Pending,2022-05-06
6899,6899,gift card,992.41,Pending,2022-12-13
6900,6900,card,578.63,Failed,2022-05-31
6901,6901,card,858.01,Failed,2025-09-25
6902,6902,PayPal,735.5,Pending,2022-10-31
6903,6903,gift card,480.53,Completed,2022-05-19
6904,6904,card,1308.63,Failed,2022-03-03
6905,6905,PayPal,610.01,Pending,2025-10-26
6906,6906,card,887.43,Pending,2024-01-15
6907,6907,card,450.38,Pending,2025-07-24
6908,6908,gift card,1198.14,Pending,2025-05-10
6909,6909,PayPal,1357.99,Completed,2023-08-20
6910,6910,card,736.51,Failed,2023-03-23
6911,6911,PayPal,241.72,Failed,2022-07-02
6912,6912,card,345.69,Failed,2025-04-18
6913,6913,card,250.72,Failed,2022-09-10
6914,6914,gift card,1169.73,Completed,2024-06-08
6915,6915,card,878.16,Pending,2022-03-02
6916,6916,gift card,356.49,Pending,2025-04-25
6917,6917,gift card,474.55,Pending,2022-10-09
6918,6918,gift card,830.82,Pending,2023-07-25
6919,6919,PayPal,2959.35,Completed,2022-01-30
6920,6920,gift card,982.66,Completed,2024-08-04
6921,6921,gift card,3148.46,Completed,2025-02-23
6922,6922,gift card,883.29,Failed,2025-09-10
6923,6923,card,4430.35,Pending,2023-12-30
6924,6924,PayPal,108.63,Pending,2022-07-11
6925,6925,gift card,1140.22,Completed,2023-09-21
6926,6926,PayPal,687.28,Failed,2024-07-08
6927,6927,card,2474.98,Pending,2023-05-05
6928,6928,card,1135.73,Completed,2024-06-08
6929,6929,card,152.8,Completed,2023-03-25
6930,6930,card,495.54,Pending,2024-02-01
6931,6931,gift card,845.09,Completed,2025-05-09
6932,6932,card,298.78,Completed,2022-07-28
6933,6933,gift card,1879.67,Failed,2024-12-03
6934,6934,PayPal,487.89,Failed,2022-08-02
6935,6935,gift card,1420.19,Pending,2024-07-16
6936,6936,gift card,552.01,Pending,2025-05-27
6937,6937,gift card,85.8,Completed,2022-09-20
6938,6938,PayPal,868.51,Pending,2025-01-27
6939,6939,gift card,496.06,Pending,2023-08-24
6940,6940,card,616.75,Pending,2023-09-02
6941,6941,PayPal,239.05,Completed,2024-03-31
6942,6942,PayPal,166.69,Pending,2023-08-23
6943,6943,gift card,4617.51,Failed,2023-03-09
6944,6944,card,2768.03,Pending,2025-06-01
6945,6945,gift card,784.84,Completed,2025-03-03
6946,6946,card,3403.17,Pending,2025-05-26
6947,6947,PayPal,326.42,Pending,2024-06-07
6948,6948,gift card,590.17,Completed,2024-07-07
6949,6949,PayPal,321.36,Pending,2023-02-21
6950,6950,gift card,1460.65,Completed,2023-11-25
6951,6951,PayPal,575.69,Completed,2022-10-31
6952,6952,gift card,1022.36,Pending,2023-02-23
6953,6953,card,2536.42,Completed,2024-05-24
6954,6954,PayPal,101.2,Completed,2022-11-08
6955,6955,PayPal,862.33,Failed,2025-01-18
6956,6956,card,991.8,Completed,2023-03-02
6957,6957,card,1040.86,Completed,2024-12-14
6958,6958,PayPal,99.73,Failed,2025-01-06
6959,6959,gift card,90.33,Completed,2025-05-08
6960,6960,PayPal,1379.54,Pending,2023-10-25
6961,6961,gift card,355.42,Completed,2023-04-04
6962,6962,gift card,1014.8,Completed,2024-04-29
6963,6963,PayPal,18.3,Completed,2024-06-08
6964,6964,PayPal,1000.61,Failed,2024-01-13
6965,6965,card,1725.22,Failed,2024-12-05
6966,6966,gift card,408.31,Failed,2025-07-07
6967,6967,PayPal,548.27,Pending,2024-09-10
6968,6968,card,145.71,Completed,2025-11-08
6969,6969,gift card,1307.51,Completed,2025-11-11
6970,6970,card,319.77,Completed,2025-10-17
6971,6971,PayPal,14.25,Pending,2025-09-30
6972,6972,gift card,2473.13,Completed,2022-01-06
6973,6973,gift card,170.62,Pending,2024-09-07
6974,6974,gift card,287.42,Failed,2022-01-25
6975,6975,PayPal,925.33,Completed,2024-01-13
6976,6976,PayPal,1911.91,Pending,2022-01-06
6977,6977,gift card,248.37,Failed,2022-07-13
6978,6978,gift card,122.02,Pending,2025-05-03
6979,6979,gift card,658.63,Completed,2024-12-26
6980,6980,card,198.17,Failed,2024-11-27
6981,6981,gift card,2069.7,Pending,2025-02-12
6982,6982,PayPal,686.44,Failed,2023-01-21
6983,6983,card,871.63,Pending,2024-05-16
6984,6984,PayPal,1101.73,Pending,2023-08-17
6985,6985,card,289.26,Completed,2025-10-04
6986,6986,PayPal,1952.96,Failed,2024-07-12
6987,6987,gift card,574.57,Completed,2022-09-10
6988,6988,gift card,3441.48,Failed,2024-04-20
6989,6989,card,8.39,Failed,2022-08-10
6990,6990,PayPal,790.19,Pending,2024-10-17
6991,6991,card,1149.87,Failed,2023-10-23
6992,6992,PayPal,1632.9,Completed,2024-09-19
6993,6993,gift card,119.44,Failed,2022-07-08
6994,6994,gift card,1721.28,Completed,2023-09-22
6995,6995,PayPal,185.21,Completed,2023-11-16
6996,6996,card,518.86,Pending,2022-04-23
6997,6997,gift card,274.12,Failed,2022-10-10
6998,6998,PayPal,641.85,Failed,2023-04-12
6999,6999,gift card,50.77,Failed,2022-08-04
7000,7000,card,700.08,Pending,2024-08-19
7001,7001,PayPal,4123.76,Pending,2022-03-14
7002,7002,card,1025.17,Failed,2024-08-14
7003,7003,gift card,1737.58,Completed,2022-01-03
7004,7004,card,642.23,Failed,2025-07-10
7005,7005,gift card,364.19,Pending,2025-06-18
7006,7006,card,3417.74,Pending,2022-11-24
7007,7007,gift card,132.07,Failed,2022-05-07
7008,7008,gift card,6735.98,Pending,2024-08-04
7009,7009,card,3176.94,Pending,2023-04-19
7010,7010,PayPal,1742.35,Completed,2025-10-12
7011,7011,gift card,3191.8,Pending,2024-11-05
7012,7012,PayPal,290.76,Failed,2025-01-25
7013,7013,PayPal,2491.14,Failed,2022-12-23
7014,7014,gift card,922.53,Pending,2023-02-11
7015,7015,gift card,596.92,Failed,2023-12-28
7016,7016,gift card,1134.29,Pending,2024-05-18
7017,7017,gift card,8005.67,Pending,2022-07-27
7018,7018,PayPal,3217.28,Pending,2022-11-17
7019,7019,card,5571.63,Pending,2022-11-17
7020,7020,card,2584.97,Pending,2024-09-19
7021,7021,gift card,87.46,Pending,2025-03-21
7022,7022,PayPal,63.89,Completed,2025-10-16
